title,year,duration_text,href
South Africa in West Indies ODI Series ,2005,May 08 - May 14,https://www.cricbuzz.com/cricket-series/844/south-africa-in-west-indies-odi-series/matches
"Sri Lanka in New Zealand Test Series, 2005 ",2005,Apr 05 - Apr 13,https://www.cricbuzz.com/cricket-series/1533/sri-lanka-in-new-zealand-test-series-2005/matches
Pakistan in India ODI Series ,2005,Apr 03 - Apr 16,https://www.cricbuzz.com/cricket-series/843/pakistan-in-india-odi-series/matches
"South Africa in West Indies, 2005 ",2005,Apr 01 - May 02,https://www.cricbuzz.com/cricket-series/1534/south-africa-in-west-indies-2005/matches
"Australia in New Zealand, 2005 ",2005,Mar 11 - Mar 28,https://www.cricbuzz.com/cricket-series/1532/australia-in-new-zealand-2005/matches
"Pakistan in India Test Series, 2005 ",2005,Mar 09 - Mar 27,https://www.cricbuzz.com/cricket-series/1531/pakistan-in-india-test-series-2005/matches
"Zimbabwe in South Africa Test Series, 2005 ",2005,Mar 05 - Mar 12,https://www.cricbuzz.com/cricket-series/1530/zimbabwe-in-south-africa-test-series-2005/matches
Zimbabwe in South Africa ODI Series ,2005,Feb 26 - Mar 01,https://www.cricbuzz.com/cricket-series/841/zimbabwe-in-south-africa-odi-series/matches
Australia in New Zealand ODI Series ,2005,Feb 20 - Mar 04,https://www.cricbuzz.com/cricket-series/842/australia-in-new-zealand-odi-series/matches
"Australia in New Zealand T20I Match, 2005 ",2005,Feb 18 - Feb 16,https://www.cricbuzz.com/cricket-series/400/australia-in-new-zealand-t20i-match-2005/matches
England in South Africa ODI Series ,2005,Jan 31 - Feb 12,https://www.cricbuzz.com/cricket-series/840/england-in-south-africa-odi-series/matches
Zimbabwe in Bangladesh ODI Series ,2005,Jan 21 - Jan 30,https://www.cricbuzz.com/cricket-series/838/zimbabwe-in-bangladesh-odi-series/matches
"Australia, Pakistan, West Indies in Australia ",2005,Jan 15 - Feb 05,https://www.cricbuzz.com/cricket-series/839/australia-pakistan-west-indies-in-australia/matches
"Asia XI, ICC World XI in Australia ",2005,Jan 11 - Jan 09,https://www.cricbuzz.com/cricket-series/837/asia-xi-icc-world-xi-in-australia/matches
"Zimbabwe in Bangladesh Test Series, 2005 ",2005,Jan 07 - Jan 17,https://www.cricbuzz.com/cricket-series/1528/zimbabwe-in-bangladesh-test-series-2005/matches
Sri Lanka in New Zealand ODI Series ,2006,Dec 29 - Jan 08,https://www.cricbuzz.com/cricket-series/895/sri-lanka-in-new-zealand-odi-series/matches
"Sri Lanka in New Zealand T20I Series, 2006 ",2006,Dec 23 - Dec 25,https://www.cricbuzz.com/cricket-series/410/sri-lanka-in-new-zealand-t20i-series-2006/matches
Scotland in Bangladesh ODI Series ,2006,Dec 16 - Dec 16,https://www.cricbuzz.com/cricket-series/894/scotland-in-bangladesh-odi-series/matches
"India in South Africa Test Series, 2006-07 ",2006,Dec 16 - Jan 05,https://www.cricbuzz.com/cricket-series/1562/india-in-south-africa-test-series-2006-07/matches
"Sri Lanka in New Zealand Test Series, 2006 ",2006,Dec 08 - Dec 17,https://www.cricbuzz.com/cricket-series/1560/sri-lanka-in-new-zealand-test-series-2006/matches
West Indies in Pakistan ODI Series ,2006,Dec 06 - Dec 15,https://www.cricbuzz.com/cricket-series/893/west-indies-in-pakistan-odi-series/matches
"India in South Africa T20I Match, 2006 ",2006,Dec 02 - Nov 30,https://www.cricbuzz.com/cricket-series/409/india-in-south-africa-t20i-match-2006/matches
Zimbabwe in Bangladesh ODI Series ,2006,Dec 01 - Dec 08,https://www.cricbuzz.com/cricket-series/892/zimbabwe-in-bangladesh-odi-series/matches
"Zimbabwe in Bangladesh T20I Match, 2006 ",2006,Nov 29 - Nov 27,https://www.cricbuzz.com/cricket-series/408/zimbabwe-in-bangladesh-t20i-match-2006/matches
"Bermuda, Canada, Netherlands in South Africa ",2006,Nov 27 - Dec 01,https://www.cricbuzz.com/cricket-series/890/bermuda-canada-netherlands-in-south-africa/matches
"England in Australia, 2006-07 ",2006,Nov 24 - Jan 04,https://www.cricbuzz.com/cricket-series/1561/england-in-australia-2006-07/matches
"India in South Africa ODI Series, 2006 ",2006,Nov 20 - Dec 02,https://www.cricbuzz.com/cricket-series/891/india-in-south-africa-odi-series-2006/matches
"West Indies in Pakistan Test Series, 2006 ",2006,Nov 12 - Nov 30,https://www.cricbuzz.com/cricket-series/1559/west-indies-in-pakistan-test-series-2006/matches
Bermuda in Kenya ODI Series ,2006,Nov 12 - Nov 13,https://www.cricbuzz.com/cricket-series/889/bermuda-in-kenya-odi-series/matches
"ICC Champions Trophy, 2006 ",2006,Oct 08 - Nov 04,https://www.cricbuzz.com/cricket-series/888/icc-champions-trophy-2006/matches
Zimbabwe in South Africa ODI Series ,2006,Sep 16 - Sep 19,https://www.cricbuzz.com/cricket-series/886/zimbabwe-in-south-africa-odi-series/matches
"Australia, India, West Indies in Malaysia ",2006,Sep 13 - Sep 23,https://www.cricbuzz.com/cricket-series/887/australia-india-west-indies-in-malaysia/matches
Pakistan in England ,2006,Aug 31 - Sep 09,https://www.cricbuzz.com/cricket-series/885/pakistan-in-england/matches
"Pakistan in England T20I Match, 2006 ",2006,Aug 29 - Aug 27,https://www.cricbuzz.com/cricket-series/407/pakistan-in-england-t20i-match-2006/matches
ICC World Cricket League Americas Region Division One ,2006,Aug 22 - Aug 25,https://www.cricbuzz.com/cricket-series/882/icc-world-cricket-league-americas-region-division-one/matches
Bermuda in Canada ODI Series ,2006,Aug 20 - Aug 20,https://www.cricbuzz.com/cricket-series/881/bermuda-in-canada-odi-series/matches
India in Sri Lanka ODI Series ,2006,Aug 19 - Aug 21,https://www.cricbuzz.com/cricket-series/883/india-in-sri-lanka-odi-series/matches
"India, South Africa, Sri Lanka in Sri Lanka, 2006 ",2006,Aug 15 - Aug 28,https://www.cricbuzz.com/cricket-series/884/india-south-africa-sri-lanka-in-sri-lanka-2006/matches
Bangladesh in Kenya ODI Series ,2006,Aug 13 - Aug 14,https://www.cricbuzz.com/cricket-series/880/bangladesh-in-kenya-odi-series/matches
Kenya in Canada ODI Series ,2006,Aug 06 - Aug 05,https://www.cricbuzz.com/cricket-series/878/kenya-in-canada-odi-series/matches
European Cricket Championships ,2006,Aug 04 - Aug 08,https://www.cricbuzz.com/cricket-series/879/european-cricket-championships/matches
Bangladesh in Zimbabwe ODI Series ,2006,Jul 30 - Aug 05,https://www.cricbuzz.com/cricket-series/877/bangladesh-in-zimbabwe-odi-series/matches
"South Africa in Sri Lanka Test Series, 2006 ",2006,Jul 28 - Aug 07,https://www.cricbuzz.com/cricket-series/1557/south-africa-in-sri-lanka-test-series-2006/matches
"Pakistan in England Test Series, 2006 ",2006,Jul 14 - Aug 20,https://www.cricbuzz.com/cricket-series/1558/pakistan-in-england-test-series-2006/matches
Sri Lanka in Netherlands ODI Series ,2006,Jul 05 - Jul 05,https://www.cricbuzz.com/cricket-series/876/sri-lanka-in-netherlands-odi-series/matches
Pakistan in Scotland ODI Match ,2006,Jun 28 - Jun 26,https://www.cricbuzz.com/cricket-series/874/pakistan-in-scotland-odi-match/matches
Sri Lanka in England ,2006,Jun 18 - Jun 30,https://www.cricbuzz.com/cricket-series/875/sri-lanka-in-england/matches
"Sri Lanka in England T20I Match, 2006 ",2006,Jun 16 - Jun 14,https://www.cricbuzz.com/cricket-series/406/sri-lanka-in-england-t20i-match-2006/matches
England in Ireland ODI Match ,2006,Jun 14 - Jun 12,https://www.cricbuzz.com/cricket-series/873/england-in-ireland-odi-match/matches
"India in West Indies Test Series, 2006 ",2006,Jun 03 - Jul 01,https://www.cricbuzz.com/cricket-series/1556/india-in-west-indies-test-series-2006/matches
India in West Indies ODI Series ,2006,May 19 - May 27,https://www.cricbuzz.com/cricket-series/872/india-in-west-indies-odi-series/matches
"Bermuda, Canada, Zimbabwe in West Indies ",2006,May 17 - May 19,https://www.cricbuzz.com/cricket-series/871/bermuda-canada-zimbabwe-in-west-indies/matches
"Sri Lanka in England Test Series, 2006 ",2006,May 12 - Jun 04,https://www.cricbuzz.com/cricket-series/1555/sri-lanka-in-england-test-series-2006/matches
Zimbabwe in West Indies ODI Series ,2006,Apr 30 - May 13,https://www.cricbuzz.com/cricket-series/870/zimbabwe-in-west-indies-odi-series/matches
Australia in Bangladesh ODI Series ,2006,Apr 24 - Apr 27,https://www.cricbuzz.com/cricket-series/869/australia-in-bangladesh-odi-series/matches
"India, Pakistan in United Arab Emirates ",2006,Apr 19 - Apr 18,https://www.cricbuzz.com/cricket-series/868/india-pakistan-in-united-arab-emirates/matches
"New Zealand in South Africa Test Series, 2006 ",2006,Apr 16 - May 06,https://www.cricbuzz.com/cricket-series/1554/new-zealand-in-south-africa-test-series-2006/matches
"Australia in Bangladesh Test Series, 2006 ",2006,Apr 10 - Apr 19,https://www.cricbuzz.com/cricket-series/1553/australia-in-bangladesh-test-series-2006/matches
England in India ODI Series ,2006,Mar 29 - Apr 14,https://www.cricbuzz.com/cricket-series/867/england-in-india-odi-series/matches
"Pakistan in Sri Lanka Test Series, 2006 ",2006,Mar 27 - Apr 04,https://www.cricbuzz.com/cricket-series/1552/pakistan-in-sri-lanka-test-series-2006/matches
"Pakistan in Sri Lanka ODI Series, 2006 ",2006,Mar 18 - Mar 21,https://www.cricbuzz.com/cricket-series/865/pakistan-in-sri-lanka-odi-series-2006/matches
Kenya in Bangladesh ODI Series ,2006,Mar 18 - Mar 24,https://www.cricbuzz.com/cricket-series/866/kenya-in-bangladesh-odi-series/matches
"Australia in South Africa Test Series, 2006 ",2006,Mar 17 - Apr 03,https://www.cricbuzz.com/cricket-series/1551/australia-in-south-africa-test-series-2006/matches
"West Indies in New Zealand Test Series, 2006 ",2006,Mar 10 - Mar 28,https://www.cricbuzz.com/cricket-series/1550/west-indies-in-new-zealand-test-series-2006/matches
England in India Test Series. 2006 ,2006,Mar 02 - Mar 21,https://www.cricbuzz.com/cricket-series/1549/england-in-india-test-series-2006/matches
"Sri Lanka in Bangladesh Test Series, 2006 ",2006,Mar 01 - Mar 10,https://www.cricbuzz.com/cricket-series/1548/sri-lanka-in-bangladesh-test-series-2006/matches
Australia in South Africa ODI Series ,2006,Feb 27 - Mar 11,https://www.cricbuzz.com/cricket-series/864/australia-in-south-africa-odi-series/matches
Kenya in Zimbabwe ODI Series ,2006,Feb 26 - Mar 03,https://www.cricbuzz.com/cricket-series/862/kenya-in-zimbabwe-odi-series/matches
"Australia in South Africa T20I Match, 2006 ",2006,Feb 25 - Feb 23,https://www.cricbuzz.com/cricket-series/405/australia-in-south-africa-t20i-match-2006/matches
Sri Lanka in Bangladesh ODI Series ,2006,Feb 21 - Feb 24,https://www.cricbuzz.com/cricket-series/861/sri-lanka-in-bangladesh-odi-series/matches
West Indies in New Zealand ODI Series ,2006,Feb 19 - Mar 03,https://www.cricbuzz.com/cricket-series/863/west-indies-in-new-zealand-odi-series/matches
"West Indies in New Zealand T20I Match, 2006 ",2006,Feb 17 - Feb 15,https://www.cricbuzz.com/cricket-series/404/west-indies-in-new-zealand-t20i-match-2006/matches
India in Pakistan ODI Series ,2006,Feb 07 - Feb 18,https://www.cricbuzz.com/cricket-series/860/india-in-pakistan-odi-series/matches
"Australia, South Africa, Sri Lanka in Australia ",2006,Jan 14 - Feb 13,https://www.cricbuzz.com/cricket-series/859/australia-south-africa-sri-lanka-in-australia/matches
"India in Pakistan Test Series, 2006 ",2006,Jan 14 - Jan 31,https://www.cricbuzz.com/cricket-series/1547/india-in-pakistan-test-series-2006/matches
"South Africa in Australia T20I Match, 2006 ",2006,Jan 10 - Jan 08,https://www.cricbuzz.com/cricket-series/403/south-africa-in-australia-t20i-match-2006/matches
"India in Australia, 2007-08 ",2007,Dec 27 - Jan 27,https://www.cricbuzz.com/cricket-series/1575/india-in-australia-2007-08/matches
"West Indies in South Africa Test Series, 2007-08 ",2007,Dec 27 - Jan 11,https://www.cricbuzz.com/cricket-series/1573/west-indies-in-south-africa-test-series-2007-08/matches
Bangladesh in New Zealand ODI Series ,2007,Dec 27 - Dec 30,https://www.cricbuzz.com/cricket-series/931/bangladesh-in-new-zealand-odi-series/matches
"West Indies in South Africa T20I Series, 2007 ",2007,Dec 17 - Jan 17,https://www.cricbuzz.com/cricket-series/419/west-indies-in-south-africa-t20i-series-2007/matches
New Zealand in Australia ,2007,Dec 15 - Dec 19,https://www.cricbuzz.com/cricket-series/930/new-zealand-in-australia/matches
"New Zealand in Australia T20I Match, 2007 ",2007,Dec 12 - Dec 10,https://www.cricbuzz.com/cricket-series/418/new-zealand-in-australia-t20i-match-2007/matches
"England in Sri Lanka Test Series, 2007 ",2007,Dec 02 - Dec 21,https://www.cricbuzz.com/cricket-series/1572/england-in-sri-lanka-test-series-2007/matches
West Indies in Zimbabwe ODI Series ,2007,Dec 01 - Dec 08,https://www.cricbuzz.com/cricket-series/929/west-indies-in-zimbabwe-odi-series/matches
New Zealand in South Africa ODI Series ,2007,Nov 26 - Dec 01,https://www.cricbuzz.com/cricket-series/928/new-zealand-in-south-africa-odi-series/matches
"New Zealand in South Africa T20I Match, 2007 ",2007,Nov 24 - Nov 22,https://www.cricbuzz.com/cricket-series/417/new-zealand-in-south-africa-t20i-match-2007/matches
"Pakistan in India Test Series, 2007 ",2007,Nov 23 - Dec 11,https://www.cricbuzz.com/cricket-series/1571/pakistan-in-india-test-series-2007/matches
"Sri Lanka in Australia, 2007 ",2007,Nov 09 - Nov 19,https://www.cricbuzz.com/cricket-series/1570/sri-lanka-in-australia-2007/matches
"New Zealand in South Africa Test Series, 2007 ",2007,Nov 09 - Nov 17,https://www.cricbuzz.com/cricket-series/1569/new-zealand-in-south-africa-test-series-2007/matches
Pakistan in India ODI Series ,2007,Nov 06 - Nov 17,https://www.cricbuzz.com/cricket-series/927/pakistan-in-india-odi-series/matches
Bermuda in Kenya ODI Series ,2007,Oct 26 - Oct 27,https://www.cricbuzz.com/cricket-series/925/bermuda-in-kenya-odi-series/matches
"Australia in India T20I Match, 2007 ",2007,Oct 21 - Oct 19,https://www.cricbuzz.com/cricket-series/416/australia-in-india-t20i-match-2007/matches
Canada in Kenya ODI Series ,2007,Oct 19 - Oct 19,https://www.cricbuzz.com/cricket-series/924/canada-in-kenya-odi-series/matches
South Africa in Pakistan ODI Series ,2007,Oct 19 - Oct 28,https://www.cricbuzz.com/cricket-series/926/south-africa-in-pakistan-odi-series/matches
England in Sri Lanka ODI Series ,2007,Oct 02 - Oct 12,https://www.cricbuzz.com/cricket-series/922/england-in-sri-lanka-odi-series/matches
"South Africa in Pakistan Test Series, 2007 ",2007,Oct 02 - Oct 11,https://www.cricbuzz.com/cricket-series/1568/south-africa-in-pakistan-test-series-2007/matches
Australia in India ODI Series ,2007,Sep 30 - Oct 16,https://www.cricbuzz.com/cricket-series/923/australia-in-india-odi-series/matches
"ICC World T20, 2007 ",2007,Sep 12 - Sep 23,https://www.cricbuzz.com/cricket-series/415/icc-world-t20-2007/matches
"Bangladesh, Kenya, Pakistan, Uganda in Kenya, 2007 ",2007,Sep 02 - Sep 03,https://www.cricbuzz.com/cricket-series/414/bangladesh-kenya-pakistan-uganda-in-kenya-2007/matches
South Africa in Zimbabwe ODI Series ,2007,Aug 23 - Aug 25,https://www.cricbuzz.com/cricket-series/920/south-africa-in-zimbabwe-odi-series/matches
India in England ,2007,Aug 22 - Sep 07,https://www.cricbuzz.com/cricket-series/921/india-in-england/matches
Bermuda in Netherlands ODI Series ,2007,Aug 19 - Aug 19,https://www.cricbuzz.com/cricket-series/919/bermuda-in-netherlands-odi-series/matches
India in Scotland ODI Match ,2007,Aug 17 - Aug 15,https://www.cricbuzz.com/cricket-series/918/india-in-scotland-odi-match/matches
Bangladesh in Sri Lanka ODI Series ,2007,Jul 21 - Jul 24,https://www.cricbuzz.com/cricket-series/917/bangladesh-in-sri-lanka-odi-series/matches
"India in England, 2007 ",2007,Jul 20 - Aug 12,https://www.cricbuzz.com/cricket-series/1567/india-in-england-2007/matches
"Ireland, Netherlands, Scotland, West Indies in Ireland ",2007,Jul 11 - Jul 14,https://www.cricbuzz.com/cricket-series/916/ireland-netherlands-scotland-west-indies-in-ireland/matches
"India, Pakistan in Scotland ",2007,Jul 04 - Jul 02,https://www.cricbuzz.com/cricket-series/913/india-pakistan-in-scotland/matches
Netherlands in Canada ODI Series ,2007,Jul 04 - Jul 03,https://www.cricbuzz.com/cricket-series/914/netherlands-in-canada-odi-series/matches
West Indies in England ,2007,Jul 02 - Jul 06,https://www.cricbuzz.com/cricket-series/915/west-indies-in-england/matches
Pakistan in Scotland ODI Match ,2007,Jul 02 - Jun 30,https://www.cricbuzz.com/cricket-series/912/pakistan-in-scotland-odi-match/matches
"West Indies in England T20I Series, 2007 ",2007,Jun 29 - Jun 28,https://www.cricbuzz.com/cricket-series/413/west-indies-in-england-t20i-series-2007/matches
"India, South Africa in Ireland, 2007 ",2007,Jun 27 - Jun 30,https://www.cricbuzz.com/cricket-series/911/india-south-africa-in-ireland-2007/matches
"Bangladesh in Sri Lanka Test Series, 2007 ",2007,Jun 26 - Jul 13,https://www.cricbuzz.com/cricket-series/1566/bangladesh-in-sri-lanka-test-series-2007/matches
South Africa in Ireland ODI Match ,2007,Jun 25 - Jun 23,https://www.cricbuzz.com/cricket-series/910/south-africa-in-ireland-odi-match/matches
India in Ireland ODI Match ,2007,Jun 24 - Jun 22,https://www.cricbuzz.com/cricket-series/909/india-in-ireland-odi-match/matches
"Africa XI, Asia XI in India ",2007,Jun 07 - Jun 09,https://www.cricbuzz.com/cricket-series/908/africa-xi-asia-xi-in-india/matches
"India in Bangladesh Test Series, 2007 ",2007,May 19 - May 26,https://www.cricbuzz.com/cricket-series/1564/india-in-bangladesh-test-series-2007/matches
"Pakistan, Sri Lanka in United Arab Emirates, 2007 ",2007,May 19 - May 21,https://www.cricbuzz.com/cricket-series/907/pakistan-sri-lanka-in-united-arab-emirates-2007/matches
"West Indies in England, 2007 ",2007,May 18 - Jun 18,https://www.cricbuzz.com/cricket-series/1565/west-indies-in-england-2007/matches
India in Bangladesh ODI Series ,2007,May 11 - May 14,https://www.cricbuzz.com/cricket-series/906/india-in-bangladesh-odi-series/matches
"ICC World Cup, 2007 ",2007,Mar 14 - Apr 27,https://www.cricbuzz.com/cricket-series/905/icc-world-cup-2007/matches
"Bangladesh, Bermuda, Canada in West Indies ",2007,Feb 26 - Feb 27,https://www.cricbuzz.com/cricket-series/904/bangladesh-bermuda-canada-in-west-indies/matches
Australia in New Zealand ,2007,Feb 17 - Feb 19,https://www.cricbuzz.com/cricket-series/903/australia-in-new-zealand/matches
Sri Lanka in India ODI Series ,2007,Feb 09 - Feb 16,https://www.cricbuzz.com/cricket-series/902/sri-lanka-in-india-odi-series/matches
Bangladesh in Zimbabwe ODI Series ,2007,Feb 05 - Feb 09,https://www.cricbuzz.com/cricket-series/899/bangladesh-in-zimbabwe-odi-series/matches
Pakistan in South Africa ODI Series ,2007,Feb 05 - Feb 13,https://www.cricbuzz.com/cricket-series/901/pakistan-in-south-africa-odi-series/matches
"Pakistan in South Africa T20I Match, 2007 ",2007,Feb 03 - Feb 01,https://www.cricbuzz.com/cricket-series/412/pakistan-in-south-africa-t20i-match-2007/matches
"Bermuda, Canada, Ireland, Kenya, Netherlands, Scotland in Kenya ",2007,Jan 30 - Feb 06,https://www.cricbuzz.com/cricket-series/898/bermuda-canada-ireland-kenya-netherlands-scotland-in-kenya/matches
West Indies in India ODI Series ,2007,Jan 22 - Jan 30,https://www.cricbuzz.com/cricket-series/897/west-indies-in-india-odi-series/matches
"Canada, Kenya, Scotland in Kenya ",2007,Jan 18 - Jan 23,https://www.cricbuzz.com/cricket-series/896/canada-kenya-scotland-in-kenya/matches
"Australia, England, New Zealand in Australia, 2007 ",2007,Jan 13 - Feb 10,https://www.cricbuzz.com/cricket-series/900/australia-england-new-zealand-in-australia-2007/matches
"Pakistan in South Africa Test Series, 2007 ",2007,Jan 12 - Jan 27,https://www.cricbuzz.com/cricket-series/1563/pakistan-in-south-africa-test-series-2007/matches
"England in Australia T20I Match, 2007 ",2007,Jan 10 - Jan 08,https://www.cricbuzz.com/cricket-series/411/england-in-australia-t20i-match-2007/matches
West Indies in New Zealand ODI Series ,2008,Jan 01 - Jan 12,https://www.cricbuzz.com/cricket-series/964/west-indies-in-new-zealand-odi-series/matches
"West Indies in New Zealand T20I Series, 2008 ",2008,Dec 27 - Dec 27,https://www.cricbuzz.com/cricket-series/429/west-indies-in-new-zealand-t20i-series-2008/matches
"Sri Lanka in Bangladesh Test Series, 2008-09 ",2008,Dec 27 - Jan 05,https://www.cricbuzz.com/cricket-series/1590/sri-lanka-in-bangladesh-test-series-2008-09/matches
"South Africa in Australia Test Series, 2008-09 ",2008,Dec 18 - Jan 06,https://www.cricbuzz.com/cricket-series/1591/south-africa-in-australia-test-series-2008-09/matches
"West Indies in New Zealand Test Series, 2008 ",2008,Dec 12 - Dec 22,https://www.cricbuzz.com/cricket-series/1589/west-indies-in-new-zealand-test-series-2008/matches
"England in India Test Series, 2008 ",2008,Dec 12 - Dec 22,https://www.cricbuzz.com/cricket-series/1588/england-in-india-test-series-2008/matches
"New Zealand in Australia, 2008 ",2008,Nov 21 - Nov 30,https://www.cricbuzz.com/cricket-series/1587/new-zealand-in-australia-2008/matches
Sri Lanka in Zimbabwe ODI Series ,2008,Nov 21 - Nov 29,https://www.cricbuzz.com/cricket-series/962/sri-lanka-in-zimbabwe-odi-series/matches
"Bangladesh in South Africa Test Series, 2008 ",2008,Nov 20 - Nov 27,https://www.cricbuzz.com/cricket-series/1586/bangladesh-in-south-africa-test-series-2008/matches
England in India ODI Series ,2008,Nov 15 - Dec 01,https://www.cricbuzz.com/cricket-series/963/england-in-india-odi-series/matches
Pakistan v West Indies ODI Series ,2008,Nov 13 - Nov 15,https://www.cricbuzz.com/cricket-series/961/pakistan-v-west-indies-odi-series/matches
Bangladesh in South Africa ODI Series ,2008,Nov 08 - Nov 11,https://www.cricbuzz.com/cricket-series/960/bangladesh-in-south-africa-odi-series/matches
"Bangladesh in South Africa T20I Match, 2008 ",2008,Nov 06 - Nov 04,https://www.cricbuzz.com/cricket-series/428/bangladesh-in-south-africa-t20i-match-2008/matches
Kenya in South Africa ODI Series ,2008,Nov 01 - Nov 01,https://www.cricbuzz.com/cricket-series/959/kenya-in-south-africa-odi-series/matches
Tri-Nation Tournament in Kenya ,2008,Oct 18 - Oct 24,https://www.cricbuzz.com/cricket-series/958/tri-nation-tournament-in-kenya/matches
"New Zealand in Bangladesh Test Series, 2008 ",2008,Oct 18 - Oct 28,https://www.cricbuzz.com/cricket-series/1584/new-zealand-in-bangladesh-test-series-2008/matches
"T20 Canada, 2008 ",2008,Oct 11 - Oct 12,https://www.cricbuzz.com/cricket-series/427/t20-canada-2008/matches
"Australia in India, 2008 ",2008,Oct 10 - Nov 09,https://www.cricbuzz.com/cricket-series/1585/australia-in-india-2008/matches
New Zealand in Bangladesh ODI Series ,2008,Oct 10 - Oct 13,https://www.cricbuzz.com/cricket-series/957/new-zealand-in-bangladesh-odi-series/matches
Bangladesh in Australia ODI Series ,2008,Aug 31 - Sep 05,https://www.cricbuzz.com/cricket-series/956/bangladesh-in-australia-odi-series/matches
Kenya in Ireland ODI Series ,2008,Aug 25 - Aug 26,https://www.cricbuzz.com/cricket-series/953/kenya-in-ireland-odi-series/matches
South Africa in England ,2008,Aug 23 - Sep 02,https://www.cricbuzz.com/cricket-series/955/south-africa-in-england/matches
Kenya in Netherlands ODI Match ,2008,Aug 22 - Aug 20,https://www.cricbuzz.com/cricket-series/951/kenya-in-netherlands-odi-match/matches
"South Africa in England T20I Match, 2008 ",2008,Aug 21 - Aug 19,https://www.cricbuzz.com/cricket-series/426/south-africa-in-england-t20i-match-2008/matches
"Bermuda, Canada, West Indies in Canada ",2008,Aug 19 - Aug 23,https://www.cricbuzz.com/cricket-series/952/bermuda-canada-west-indies-in-canada/matches
India in Sri Lanka ODI Series ,2008,Aug 19 - Aug 28,https://www.cricbuzz.com/cricket-series/954/india-in-sri-lanka-odi-series/matches
England in Scotland ODI Match ,2008,Aug 19 - Aug 17,https://www.cricbuzz.com/cricket-series/950/england-in-scotland-odi-match/matches
Kenya in Scotland ODI Series ,2008,Aug 13 - Aug 12,https://www.cricbuzz.com/cricket-series/949/kenya-in-scotland-odi-series/matches
Canada in Ireland ODI Match ,2008,Aug 13 - Aug 11,https://www.cricbuzz.com/cricket-series/948/canada-in-ireland-odi-match/matches
Bermuda in Netherlands ODI Series ,2008,Aug 08 - Aug 07,https://www.cricbuzz.com/cricket-series/947/bermuda-in-netherlands-odi-series/matches
"Bermuda, Canada, Ireland, Kenya, Netherlands, Scotland in Ireland, 2008 ",2008,Aug 03 - Aug 04,https://www.cricbuzz.com/cricket-series/425/bermuda-canada-ireland-kenya-netherlands-scotland-in-ireland-2008/matches
European Championship Division One ,2008,Jul 26 - Jul 30,https://www.cricbuzz.com/cricket-series/946/european-championship-division-one/matches
"India in Sri Lanka Test Series, 2008 ",2008,Jul 24 - Aug 10,https://www.cricbuzz.com/cricket-series/1583/india-in-sri-lanka-test-series-2008/matches
"South Africa in England, 2008 ",2008,Jul 11 - Aug 10,https://www.cricbuzz.com/cricket-series/1582/south-africa-in-england-2008/matches
"Ireland, New Zealand, Scotland in Scotland ",2008,Jul 02 - Jul 02,https://www.cricbuzz.com/cricket-series/943/ireland-new-zealand-scotland-in-scotland/matches
Bermuda in Canada ODI Series ,2008,Jun 29 - Jun 30,https://www.cricbuzz.com/cricket-series/942/bermuda-in-canada-odi-series/matches
"Bangladesh, Hong Kong, India, Pakistan, Sri Lanka, United Arab Emirates in Pakistan 2008 ( Asia Cup  ",2008,Jun 25 - Jul 05,https://www.cricbuzz.com/cricket-series/944/bangladesh-hong-kong-india-pakistan-sri-lanka-united-arab-emirates-in-pakistan-2008-asia-cup/matches
Australia in West Indies ODI Series ,2008,Jun 25 - Jul 05,https://www.cricbuzz.com/cricket-series/945/australia-in-west-indies-odi-series/matches
"Australia in West Indies T20I Match, 2008 ",2008,Jun 21 - Jun 19,https://www.cricbuzz.com/cricket-series/424/australia-in-west-indies-t20i-match-2008/matches
New Zealand in England ,2008,Jun 16 - Jun 27,https://www.cricbuzz.com/cricket-series/941/new-zealand-in-england/matches
"New Zealand in England T20I Match, 2008 ",2008,Jun 14 - Jun 12,https://www.cricbuzz.com/cricket-series/423/new-zealand-in-england-t20i-match-2008/matches
"Bangladesh, India, Pakistan in Bangladesh ",2008,Jun 09 - Jun 13,https://www.cricbuzz.com/cricket-series/940/bangladesh-india-pakistan-in-bangladesh/matches
"Australia in West Indies, 2008 ",2008,May 23 - Jun 15,https://www.cricbuzz.com/cricket-series/1581/australia-in-west-indies-2008/matches
"New Zealand in England Test Series, 2008 ",2008,May 16 - Jun 07,https://www.cricbuzz.com/cricket-series/1580/new-zealand-in-england-test-series-2008/matches
"Bangladesh in Pakistan T20I Match, 2008 ",2008,Apr 21 - Apr 19,https://www.cricbuzz.com/cricket-series/422/bangladesh-in-pakistan-t20i-match-2008/matches
Sri Lanka in West Indies ODI Series ,2008,Apr 11 - Apr 14,https://www.cricbuzz.com/cricket-series/938/sri-lanka-in-west-indies-odi-series/matches
Bangladesh in Pakistan ODI Series ,2008,Apr 09 - Apr 18,https://www.cricbuzz.com/cricket-series/939/bangladesh-in-pakistan-odi-series/matches
"South Africa in India Test Series, 2008 ",2008,Mar 27 - Apr 12,https://www.cricbuzz.com/cricket-series/1579/south-africa-in-india-test-series-2008/matches
"Sri Lanka in West Indies Test Series, 2008 ",2008,Mar 23 - Apr 05,https://www.cricbuzz.com/cricket-series/1578/sri-lanka-in-west-indies-test-series-2008/matches
